process_execution_frequency,network_connection_frequency,unique_processes,unique_destinations,unique_destination_ports,process_burst,network_burst,process_diversity,destination_diversity,process_network_ratio,new_processes_ratio,new_destination_ratio,established_ratio,syn_sent_ratio,closed_ratio,ioc_matches,attack_type,label,v4_prediction,v4_isolation_score,ml_component,behavior_component,temporal_persistence,v5_ensemble_score,v5_risk_score,v5_prediction,v5_severity
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
19.271964387808197,0.0,9.675008896022296,0.0,0.0,2.5,0.0,0.8,0.0,4.916262425703192,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.030765290364450748,0.6948831509599562,0.2277441880830156,0.2,0.47912178004872985,47.912178004872985,0,MEDIUM
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.18255447259169622,0.20253180827626843,0.02272816248765506,0.0,0.11707453517386142,11.707453517386142,0,LOW
2.2577903500212626,0.0,0.9624775624404076,0.0,0.0,2.0,2.0,1.0259170832945192,0.0,1.059633658279462,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.086028808046277,0.4253172637061163,0.04800251302414426,0.0,0.24592512329440003,24.59251232944,0,LOW
8.0,0.0,3.0,0.0,0.0,1.3333,0.0,0.375,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.04022659381203775,0.53103077737034,0.11860391238674027,0.0,0.32171790565037206,32.171790565037206,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
3.210157431081588,0.0,6.0,6.0,2.0,2.5,2.5,0.9339881182722136,0.0,0.9390839176821244,1.0918758544630462,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07036174465629663,0.786273499261212,0.21476517208346865,0.2,0.5261417176145339,52.614171761453385,0,MEDIUM
2.0,2.0,2.0,2.0,1.0,0.3333,0.3333,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.05231404617076252,0.5031324086680146,0.16829029575627807,0.0,0.31879539870647755,31.879539870647754,0,LOW
11.2089396219807,0.0,6.0,6.0,2.0,2.5,2.5,0.7089596310617001,0.0,4.392697982401764,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.08479119758635978,0.819577307712228,0.2830180933456827,0.2,0.5615220425781462,56.15220425781462,0,MEDIUM
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.09143583567423996,0.4128376074583141,0.17171386021286542,0.0,0.26998914915528915,26.998914915528914,0,LOW
1.0,2.0,1.0,1.0,1.0,0.1667,0.3333,1.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.10733579004144633,0.3761398173763294,0.10679096932682373,0.0,0.23357464188868712,23.35746418886871,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
3.030143815144955,3.1230169179145157,2.7419589788861165,7.0,3.0,0.5247990128952448,0.1772045370279332,0.9896481266341216,1.064111416527972,2.844451842728562,0.6481404802594115,0.9352711152835604,0.0,0.0,0.0,0.0,discovery,1,1,-0.034249050538850745,0.7029238218086595,0.2451081042140119,0.2,0.4878851280482658,48.78851280482658,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.0,2.0,0.0,1.0,1.0,0.0,0.3333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.09157729748884369,0.4125111074032164,0.19523878243218287,0.0,0.27569080467981477,27.56908046798148,0,LOW
4.163870658434545,23.918104269464564,2.9738423147411073,7.0,3.0,0.652233522270202,1.2239035977120838,0.6866154127890658,0.9,0.4946072892920226,0.543068448854462,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.06942629782419485,0.7841144470598967,0.2992486831233485,0.2,0.5460751166637804,54.60751166637804,0,MEDIUM
0.0,2.378337946071084,0.0,0.9147424138223303,1.0531478215030123,2.0,2.0,0.0,1.08302768074902,0.0,0.0,0.996842702856013,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.01680678524635737,0.5850847198317242,0.27250303913643514,0.0,0.3899223556915571,38.99223556915571,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
16.127215457889626,4.389555664963116,6.0,6.0,2.0,2.5,2.5,0.6444880047981437,1.037750442551984,5.032740427337878,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.09490116500838819,0.8429115546931198,0.4327720080538058,0.2,0.6117943570946675,61.179435709466745,1,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0423116083193555,0.0,0.9094748040010964,5.0,2.0,0.1503387211259162,2.5,0.906256702580329,0.7,1.0240298573256592,0.9483277817478172,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.02058582129792208,0.6713884911438248,0.16277317340955524,0.2,0.4499569634814925,44.99569634814925,0,LOW
14.534493778196511,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.016590974494986255,0.5855828204846157,0.16625370849928928,0.0,0.36363397839136097,36.3633978391361,0,LOW
16.428720357379472,0.0,8.352611274715041,0.0,0.0,2.5,0.0,0.8,0.0,4.22781075940175,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,1,-0.0198340509311572,0.669653372257805,0.2165280553900419,0.2,0.4624413685893033,46.24413685893033,0,MEDIUM
4.189364550785776,0.0,3.252634318377115,0.0,0.0,2.5,0.0,1.0674764724690138,0.0,0.9231713448670535,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.07758594850186873,0.4448037527926138,0.09010394549787006,0.0,0.26716805041040514,26.716805041040516,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
7.680047314067506,2.6433933560112544,2.7343817727243156,1.070056737031077,1.072153538990921,2.0,2.0,0.98052260634069,0.9308381764379264,3.017197451137866,0.9172719349003192,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.029931521357143276,0.6929587756252608,0.2366592095364913,0.2,0.4802921289780162,48.02921289780162,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
4.0,4.0,1.0,3.0,1.0,0.6667,0.6667,0.25,0.75,1.0,0.0,0.75,0.0,0.0,0.0,0.0,normal,0,0,0.04563123268394942,0.5185566344759792,0.24113258144321792,0.0,0.34548929432259307,34.54892943225931,0,LOW
2.351338893933859,0.0,1.009795613305892,0.0,0.0,2.0,2.0,1.039726713737336,0.0,0.9056687541142796,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.08607899241618944,0.42520143598548826,0.049288581853466455,0.0,0.24618293525538518,24.61829352553852,0,LOW
2.728350203313891,0.0,5.0,0.0,0.0,2.0,0.0,1.0512150564856475,0.0,6.0,1.019037870425085,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.04565073489596827,0.5185116225176883,0.0927279667961383,0.0,0.3083633840837632,30.836338408376317,0,LOW
0.0,3.0,0.0,2.0,2.0,0.0,0.5,0.0,0.6667,0.0,0.0,0.3333,0.0,0.0,0.0,0.0,normal,0,0,0.024033650822569474,0.5684047980066937,0.2370186757352496,0.0,0.37187730783749395,37.187730783749394,0,LOW
1.0,1.0,1.0,1.0,1.0,0.1667,0.1667,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.12228235820457856,0.3416424843507708,0.08326604710750624,0.0,0.20871987816980053,20.871987816980052,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
11.679794552397722,0.0,5.0,0.0,0.0,2.0,0.0,0.7,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.02817284506777651,0.5588513566564179,0.14867639450230233,0.0,0.34453734478660547,34.45373447866055,0,LOW
4.326864552566086,0.0,2.859521976875712,0.0,0.0,2.5,0.0,0.9544483123690318,0.0,1.0805204793087684,0.9911552579667222,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.0740016185916812,0.45307654299004585,0.09114081371462066,0.0,0.2719773020731804,27.19773020731804,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.0,5.412671835255537,0.0,5.0,2.0,0.0,2.5,0.0,0.9961215261884614,0.0,0.0,1.028963838871858,0.0,0.0,0.0,0.0,network_burst,1,1,-0.045593827276192544,0.7291080626950754,0.3244010710251747,0.2,0.5221097022385852,52.210970223858524,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
0.0,3.99118041227542,6.0,6.0,2.0,2.5,2.5,0.0,0.9158633798362896,0.0,0.8,0.9954165732494752,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.08646126267619114,0.8234318909817429,0.40435023675734105,0.2,0.5939750992292939,59.397509922929395,0,MEDIUM
0.0,2.0,0.0,2.0,1.0,0.0,0.3333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.07159275543454269,0.4586363045110739,0.2015427069124072,0.0,0.3026356442091925,30.26356442091925,0,LOW
0.0,1.0598489433024134,0.0,1.0199186883045226,1.0862472471380205,2.5,0.1539342328871097,0.8,1.0315726570081056,0.0,0.8,1.0342462826617187,0.0,0.0,0.0,0.0,process_burst,1,0,0.02768942440704736,0.5599671126843297,0.19318819534028878,0.0,0.35627896081145355,35.62789608114535,0,LOW
31.3826552597363,0.0,4.153503727733559,0.0,0.0,2.0,2.0,0.325071752652409,0.0,14.045988332786871,0.2086636481018694,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,1,-0.04793099807178369,0.7345023551101058,0.2143008021193613,0.2,0.4975514958403985,49.75514958403985,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
28.0,2.0,25.0,1.0,1.0,4.6667,0.3333,0.8929,0.5,14.0,0.8571,0.5,0.0,0.0,0.0,0.0,normal,0,1,-0.16296245988240654,1.0,0.36384965862459656,0.2,0.6809624146561493,68.09624146561492,1,MEDIUM
3.0,0.0,2.0,0.0,0.0,0.5,0.0,0.6667,0.0,3.0,0.3333,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.15497151704205742,0.2661944760565666,0.050708760147037464,0.0,0.15908415186787103,15.908415186787103,0,LOW
3.7169385953541583,0.0,2.886200804354445,0.0,0.0,2.5,0.0,0.9307226790384118,0.0,0.904229603267288,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.08632869548373123,0.4246251103845559,0.08299735777556974,0.0,0.2542931501553982,25.42931501553982,0,LOW
11.608626558955176,0.0,4.16936465673551,7.0,3.0,1.8712148283724064,0.0,0.3303343681792736,0.9,10.900767683811804,0.2680057596012379,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.073139262382936,0.7926841316521722,0.29351864015461876,0.2,0.5493559324473495,54.935593244734946,0,MEDIUM
0.0,3.9083313851531374,6.0,6.0,2.0,2.5,2.5,0.0,1.025353212865432,0.0,0.8,1.0540790766362655,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.0888465648128266,0.828937272636982,0.4095123609282467,0.4,0.6382935901824018,63.82935901824018,1,MEDIUM
0.0,4.918656087314802,0.0,5.0,2.0,0.0,2.5,0.0,0.9629499237128762,0.0,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.04151318287949568,0.719689756955905,0.3168373789101576,0.6,0.5950387110532872,59.50387110532872,0,MEDIUM
2.8198769583948797,0.0,5.0,0.0,0.0,2.0,0.0,0.907904723738046,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.045902675597461196,0.5179301323597314,0.06682137228460203,0.0,0.3015669158690028,30.15669158690028,0,LOW
7.012507812451895,0.0,4.9193009879278105,5.0,2.0,1.1452692769650248,2.5,0.6608427906360931,0.7,7.234485892405462,0.7365172640996885,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.047346047681867565,0.7331522640267131,0.24467570228599744,0.2,0.5044026707861916,50.44026707861916,0,MEDIUM
2.81425170279981,0.0,6.0,6.0,2.0,2.5,2.5,1.0802210626301354,0.0,0.9085915254751288,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.06909474671975646,0.7833492126100907,0.20502824397127248,0.4,0.562099127928368,56.2099127928368,0,MEDIUM
2.0,0.0,2.0,0.0,0.0,0.3333,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.15801660342457774,0.25916628350541554,0.036932707942200514,0.0,0.1517746329135287,15.177463291352868,0,LOW
2.8542902844184663,0.0,6.0,6.0,2.0,2.5,2.5,1.030162453008807,0.0,1.0861188541753808,1.001144939890825,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07118171526844008,0.7881660272963804,0.20749820321555756,0.2,0.5253658658168987,52.53658658168987,0,MEDIUM
0.0,2.3739508449155915,0.0,1.0123881847202356,0.9657571195620208,2.0,2.0,0.0,0.9528067404551228,0.0,0.0,0.9728723152951224,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.019772418505883294,0.5782399085634163,0.2670127775052066,0.0,0.3847851440861807,38.47851440861807,0,LOW
4.33987349521445,0.0,3.2061449709586514,0.0,0.0,2.5,0.0,1.0284966551991097,0.0,0.9269104416826296,0.8,0.0,0.0,0.0,0.0,0.0,process_burst,1,0,0.07732688575283575,0.44540168094778404,0.08808731559825406,0.0,0.2669927534208448,26.699275342084476,0,LOW
2.7880459399245914,0.0,5.0,0.0,0.0,2.0,0.0,0.9959597005510308,0.0,6.0,0.9261842624293,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.047619123068878055,0.5139684965249314,0.08665172892986489,0.0,0.3043456053211785,30.43456053211785,0,LOW
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.18355525339834783,0.20022196240423695,0.03539359225782237,0.0,0.11897047738678591,11.897047738678591,0,LOW
3.031351872206406,0.0,5.0,0.0,0.0,2.0,0.0,1.0658300980691502,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.03845696008009969,0.5351151694205841,0.06710927841120425,0.0,0.31109066278412234,31.109066278412236,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
2.5691435119562716,0.0,1.0702073974384148,0.0,0.0,2.0,2.0,0.9497841398514838,0.0,1.0513838995294973,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.08103213680806343,0.43684979945897645,0.05134992772023656,0.0,0.25310487163249623,25.310487163249622,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
0.0,1.0,0.0,1.0,1.0,0.0,0.1667,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.15987188381920298,0.25488421521183585,0.20012295112195633,0.0,0.19021705614699883,19.021705614699883,0,LOW
5.0,0.0,1.0,0.0,0.0,0.8333,0.0,0.2,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.1213267886169122,0.34384798075202055,0.08558065178730206,0.0,0.21051155236043684,21.051155236043684,0,LOW
2.6688086464277436,0.0,0.9097444853505456,0.0,0.0,2.0,2.0,1.0590646925055502,0.0,1.0184353889763562,0.9308889286970772,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.0564888559686878,0.4934967650643787,0.08035846765102427,0.0,0.2915128376981644,29.151283769816438,0,LOW
3.118034967164732,0.0,5.0,0.0,0.0,2.0,0.0,0.9389256423209844,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.04312144691303155,0.5243493298035745,0.06688165876600427,0.0,0.30511254608346705,30.511254608346704,0,LOW
0.0,2.0,0.0,1.0,1.0,0.0,0.3333,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,normal,0,0,0.09157729748884369,0.4125111074032164,0.19523878243218287,0.0,0.27569080467981477,27.56908046798148,0,LOW
3.1031125131684405,0.0,2.9225473929250017,7.0,3.0,0.5005762314742741,0.0,0.9919418928907184,0.9,3.1471223056686064,0.6175182302590893,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.019520430640939335,0.6689295229114443,0.1645566308428198,0.2,0.4490503953119993,44.90503953119993,0,LOW
2.0,1.0,1.0,1.0,1.0,0.3333,0.1667,0.5,1.0,2.0,0.5,1.0,0.0,0.0,0.0,0.0,normal,0,0,0.08519002088380434,0.4272532211624076,0.15112687882690362,0.0,0.2727709913460501,27.27709913460501,0,LOW
4.0,0.0,3.0,0.0,0.0,0.6667,0.0,0.75,0.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.16392383378077352,0.24553213748392044,0.06766498217957867,0.0,0.15195892116105092,15.195892116105092,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.2703048930477036,0.0,0.010146396902061346,0.0,0.0025365992255153365,0.25365992255153363,0,LOW
3.2569431888672993,0.0,6.0,6.0,2.0,2.5,2.5,1.0402541614218717,0.0,1.018042654868925,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.06914587000003314,0.7834672073769038,0.20554946949861924,0.2,0.5222943314319519,52.229433143195195,0,MEDIUM
2.0,0.0,1.0,0.0,0.0,0.3333,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.18355525339834783,0.20022196240423695,0.03539359225782237,0.0,0.11897047738678591,11.897047738678591,0,LOW
20.0,21.0,7.0,6.0,3.0,3.3333,3.5,0.35,0.2857,0.9524,0.3,0.2857,0.0,0.0,0.0,0.0,normal,0,1,-0.12657696564287446,0.916020687934451,0.4423566575958331,0.2,0.6544005427629064,65.44005427629064,1,MEDIUM
5.0,0.0,3.0,0.0,0.0,0.8333,0.0,0.6,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.13414667629627092,0.31425911929578554,0.08509582096977188,0.0,0.19411647085512504,19.411647085512502,0,LOW
3.0681632610281544,0.0,6.0,6.0,2.0,2.5,2.5,1.0097775178013135,0.0,1.0220814638866946,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.07013133190716203,0.7857416965588474,0.20195940557766753,0.2,0.522647784501783,52.2647784501783,0,MEDIUM
1.0672490353685202,0.0,1.0191427549371457,5.0,2.0,0.1584871746487713,2.5,1.0107081680179224,0.7,1.0355241527199588,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0034353623253670085,0.6318044817404632,0.1292744160025831,0.4,0.4598110689579006,45.981106895790056,0,MEDIUM
12.0,22.0,3.0,7.0,3.0,2.0,3.6667,0.25,0.3182,0.5455,0.25,0.2273,0.0,0.0,0.0,0.0,normal,0,1,-0.11142571157840653,0.8810509308964404,0.3882346046015554,0.6,0.7016366631434311,70.1636663143431,1,HIGH
0.9493450106958944,0.0,1.035594370509009,7.0,3.0,0.1765430435011475,0.0,1.0443672664467227,0.9,1.0968370529896,0.0,0.9,0.0,0.0,0.0,0.0,discovery,1,1,-0.0019344765087847549,0.6283403716328541,0.13360172008031068,0.8,0.5389876344181475,53.898763441814744,0,MEDIUM
1.0,0.0,1.0,0.0,0.0,0.1667,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.21410149882703605,0.12971989198026113,0.038555487811152256,0.0,0.08098481254193168,8.098481254193167,0,LOW
16.29213354361694,0.0,6.0,6.0,2.0,2.5,2.5,0.1886717658292578,0.0,4.901306335382197,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.09876304341230313,0.8518249389529717,0.34103585826385063,0.2,0.5937626809900971,59.37626809900971,0,MEDIUM
9.269689360613905,0.0,6.0,6.0,2.0,2.5,2.5,0.9490712529867252,0.0,3.052693157741418,0.8,0.8,0.0,0.0,0.0,0.0,lateral_movement,1,1,-0.08350833911509636,0.8166164142532871,0.25130983112295074,0.4,0.5919664856200457,59.19664856200457,0,MEDIUM
2.9689296525426996,0.0,5.0,0.0,0.0,2.0,0.0,0.98519419296257,0.0,6.0,0.983548657272568,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.046278321994344895,0.5170631240464042,0.09041469365114607,0.0,0.3069883916383089,30.698839163830886,0,LOW
2.581024802315781,0.0,1.0879744178455182,0.0,0.0,2.0,2.0,0.99826070653998,0.0,0.915651801536714,0.0,0.0,0.0,0.0,0.0,2.0,ioc_activity,1,0,0.07954305410362339,0.4402866674675389,0.048455778285174916,0.0,0.25427161167844015,25.427161167844016,0,LOW
5.0,0.0,3.0,0.0,0.0,0.8333,0.0,0.6,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.13414667629627092,0.31425911929578554,0.08509582096977188,0.0,0.19411647085512504,19.411647085512502,0,LOW
1.0,1.0,1.0,1.0,1.0,0.1667,0.1667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,normal,0,0,0.0838620981224063,0.4303181249739169,0.11167513801659715,0.0,0.2645937532398036,26.45937532398036,0,LOW
3.1326243328000354,0.0,5.0,0.0,0.0,2.0,0.0,1.0325848903073842,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,collection,1,0,0.038883961127161415,0.5341296323285923,0.06552036991090793,0.0,0.3101513902584528,31.01513902584528,0,LOW
12.206823108650331,3.8579706548654222,5.0,3.274182950778468,1.0175043561057748,2.0,0.6583166531469214,0.7,0.8246501088507955,6.0,0.0,0.7559156637996585,0.0,0.0,0.0,0.0,collection,1,1,-0.03483013632848497,0.704264993225579,0.32463653207224374,0.2,0.5085048792921294,50.85048792921294,0,MEDIUM
1.0629276886235766,0.0,1.057517967245868,5.0,2.0,0.1534271512048669,2.5,1.0910698856375622,0.7,0.9865944985735536,0.0,0.8,0.0,0.0,0.0,0.0,network_burst,1,1,-0.0036998908231838934,0.6324150250828774,0.1352520554289702,0.4,0.46164127765282514,46.164127765282515,0,MEDIUM
